"country","date_year","scientificNameID","year","scientificName","superfamilyid","individualCount","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","basisOfRecord","terrestrial","id","day","order","infraorderid","dataset_id","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","absence","superorderid","genusid","originalScientificName","marine","subphylumid","infraclassid","institutionCode","date_mid","infraclass","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","coordinatePrecision","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","catalogNumber","occurrenceStatus","maximumDepthInMeters","occurrenceID","collectionID","eventID","minimumDepthInMeters","depth","locality","identifiedBy","dynamicProperties","associatedReferences","stateProvince","scientificNameAuthorship","preparations","subspecies","subspeciesid","fieldNumber","verbatimDepth","occurrenceRemarks","county","modified","dateIdentified","specificEpithet","habitat","institutionID","organismID","samplingProtocol","continent","coordinateUncertaintyInMeters","eventRemarks","taxonID","vernacularName","locationRemarks","countryCode","datasetName","lifeStage","locationID","datasetID","associatedSequences","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","verbatimLocality","verbatimLatitude","organismQuantityType","parentEventID","islandGroup","samplingEffort","taxonRank","verbatimLongitude","nomenclaturalCode","geodeticDatum","taxonomicStatus","previousIdentifications","verbatimCoordinates","sampleSizeValue","island","infraspecificEpithet","recordNumber","higherGeography","typeStatus","georeferenceSources","rightsHolder","disposition","otherCatalogNumbers","sex","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","georeferencedDate","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","footprintWKT","municipality","taxonRemarks","materialSampleID","references","minimumElevationInMeters","maximumElevationInMeters","eventTime"
"Mexico",1951,"urn:lsid:marinespecies.org:taxname:367850","1951","Lytechinus variegatus",510604,"1.0",FALSE,367850,20.875,149854,1806,123179,"PreservedSpecimen",FALSE,"19452185-45ef-4d19-8824-d4f28472fa72","27","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-90.8499984741,"Invertebrate Zoology: Echinoderms",-579052800000,367850,"Odontophora",-579052800000,"8","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1951-08-27T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-579052800000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.4,45310,26.67,7,"E28288.336298",NA,18,NA,NA,NA,18,18,"Off Of","Ahearn, Cynthia","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Yucatan","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,"1982-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1971,"urn:lsid:marinespecies.org:taxname:367850","1971","Lytechinus variegatus",510604,"1.0",FALSE,367850,9.4066696167,149854,1806,123179,"PreservedSpecimen",FALSE,"1bc344c5-9d4a-4fdc-b823-fbfc6444b0e6","17","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-79.871673584,"Invertebrate Zoology: Echinoderms",40694400000,367850,"Odontophora",40694400000,"4","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1971-04-17T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",40694400000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","M. Jones",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.1,235,28.19,-2,"E18742.326243",NA,NA,NA,NA,NA,NA,NA,"Galeta Island, Tidal Flat West Of Lab","Pawson, Dave L.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Canal Zone","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"1.0",FALSE,367850,25.2813892365,149854,1806,123179,"PreservedSpecimen",FALSE,"1bcde571-58a4-4432-8287-24ebcd6a2e07","26","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-83.6297225952,"Invertebrate Zoology: Echinoderms",357091200000,367850,"Odontophora",357091200000,"4","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-04-26T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",357091200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Continental Shelf Associates For BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.07,101401,26.41,72,"E40283.348744",NA,70,NA,NA,NA,70,70,"Cape Sable, West Of",NA,"observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Dry",NA,NA,"1/IV-23-OTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1977,"urn:lsid:marinespecies.org:taxname:367850","1977","Lytechinus variegatus",510604,"1.0",FALSE,367850,33.3330001831,149854,1806,123179,"PreservedSpecimen",FALSE,"1bd32984-e9e8-4d34-948a-cbe87f8c7018","17","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-77.766998291,"Invertebrate Zoology: Echinoderms",2.40624e+11,367850,"Odontophora",2.40624e+11,"8","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1977-08-17T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",2.40624e+11,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Texas Instruments For BLM / MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.18,59290,23.5,28,"E19330.326875",NA,25,NA,NA,NA,25,25,"Off North Carolina","Shaw, K.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,"0726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2010,"urn:lsid:marinespecies.org:taxname:367850","2010","Lytechinus variegatus",510604,NA,FALSE,367850,10.1748611,149854,1806,123179,"HumanObservation",FALSE,"1c5bff3d-b1bb-451a-ab6c-5f0a67aee95e","12","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce",-75.7706389,NA,1281571200000,367850,"Odontophora",1281571200000,"08","Lytechinus",NA,"2010-08-12",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1281571200000,"Carinacea","Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Kelly Gómez Campo | Cindy Melissa Montero",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"present",19,"INVEMAR:SIMAC:InvVag:PAV-1:2010:M1:002486",NA,"INVEMAR:SIMAC:InvVag:PAV-1:2010-08-12",9,14,"Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",NA,NA,NA,"Bolívar","(Lamarck, 1816)",NA,NA,NA,NA,NA,NA,"Cartagena de Indias",NA,NA,"variegatus","Area coralina","800250062-0",NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles","SA",NA,"Nivel pofundidad somero, medio, profundo.",NA,"Erizo",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2010",NA,"http://marineregions.org/mrgid/25303","INVEMAR:SIMAC:2010",NA,"es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","3","2010/08/12","metros cuadrados","Pavitos","10° 10' 29.4"" N","Individuos","INVEMAR:SIMAC:InvVag:PAV","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","75° 46' 14.3"" W","ICZN","WGS84","Válido","Lytechinus variegatus","75° 46' 14.3"" W 10° 10' 29.4"" N","20","Isla Pavitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize",1980,"urn:lsid:marinespecies.org:taxname:367850","1980","Lytechinus variegatus",510604,"1.0",FALSE,367850,16.8033294678,149854,1806,123179,"PreservedSpecimen",FALSE,"1d457ce0-dd17-4451-a4f0-192fb50207f5","2","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-88.0749969482,"Invertebrate Zoology: Echinoderms",323481600000,367850,"Odontophora",323481600000,"4","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1980-04-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",323481600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","G. Hendler",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.55,660,28.13,19,"E30050.338158",NA,15,NA,NA,NA,15,15,"Carrie Bow Cay","Ahearn, Cynthia","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,NA,NA,NA,NA,NA,"1983-10-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1977,"urn:lsid:marinespecies.org:taxname:367850","1977","Lytechinus variegatus",510604,"1.0",FALSE,367850,29.5832996368,149854,1806,123179,"HumanObservation",FALSE,"1d7a7b97-995a-408b-be93-744b5139f8eb","8","Camarodonta",510534,"982d4bc2-c3f1-4018-befd-ed34b101e4b1",-87.3336029053,"DAUPHIN ISLAND MAFLA OCS data",242524800000,367850,"Odontophora",242524800000,"9","Lytechinus","US National Oceanographic Data Center. 2011. South Texas Outer Continental Shelf (STOCS) and Mississippi, Alabama, and Florida (MAFLA) Outer Continental Shelf study benthic organism sampling programs 1974-1978. US National Oceanographic Data Center. Silver Spring, Maryland, USA. Retrieve from http://obisusa.nbii.gov.","1977-09-08T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"BOEMRE",242524800000,"Carinacea","Echinoidea","Echinidea",510518,"Gulf of Mexico","Animalia","T.S. HOPKINS",123082,"Echinodermata","Lytechinus variegatus","10000.0","Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",32.85,79261,24.69,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil",2001,"urn:lsid:marinespecies.org:taxname:422799","2001","Lytechinus variegatus variegatus",510604,NA,FALSE,422799,-23.7928,149854,1806,123179,"PreservedSpecimen",FALSE,"1e285e20-1de6-4a25-94aa-fe0154c6c9d8","30","Camarodonta",510534,"e1df0eb1-0b1e-4f7a-bd85-e3df36bec1e8",-45.1306,"SinBiota",996451200000,367850,"Odontophora",996451200000,"7","Lytechinus",NA,"2001-07-30T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus variegatus",TRUE,148744,510517,"FAPESP",996451200000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus","0.0","Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",36.08,574,23.44,-6,"13601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lamarck, 1816)",NA,"Lytechinus variegatus variegatus",422799,NA,NA,NA,"Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2008,"urn:lsid:marinespecies.org:taxname:367850","2008","Lytechinus variegatus",510604,NA,FALSE,367850,10.2341944,149854,1806,123179,"HumanObservation",FALSE,"1ed80765-5c62-4d60-b9e0-ce987bef9b4c","31","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce",-75.7464444,NA,1220140800000,367850,"Odontophora",1220140800000,"08","Lytechinus",NA,"2008-08-31",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1220140800000,"Carinacea","Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Laura Muñoz Escobar | Kelly Gómez Campo",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.2,631,28.69,8,NA,"present",19,"INVEMAR:SIMAC:InvVag:TES-1:2008:M4:002044",NA,"INVEMAR:SIMAC:InvVag:TES-1:2008-08-31",5,12,"Parque Nacional Natural Corales del Rosario y San Bernardo, El Tesoro Estación TES 1",NA,NA,NA,"Bolívar","(Lamarck, 1816)",NA,NA,NA,NA,NA,NA,"Cartagena de Indias",NA,NA,"variegatus","Area coralina","800250062-0",NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles","SA",NA,"Nivel profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela de profundidad media.",NA,"Erizo",NA,"CO","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2008",NA,"http://marineregions.org/mrgid/25303","INVEMAR:SIMAC:2008",NA,"es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2008/08/31","metros cuadrados","Tesoro 1","10° 14' 3"" N","Individuos","INVEMAR:SIMAC:InvVag:TES","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","75° 44' 47.1"" W","ICZN","WGS84","Válido","Lytechinus variegatus","75° 44' 47.1"" W 10° 14' 3"" N","20","El Tesoro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,"urn:lsid:marinespecies.org:taxname:367850","2003","Lytechinus variegatus",510604,NA,FALSE,367850,-23.063,149854,1806,123179,"PreservedSpecimen",FALSE,"1f410883-4d46-45c8-b094-0eeacfe46514","19","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.601,"Echinoderms",1.0692e+12,367850,"Odontophora",1.0692e+12,"11","Lytechinus",NA,"2003-11-19T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1.0692e+12,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",35.99,100,23.79,-4,"VVLBOP391",NA,9,NA,NA,NA,9,9,"Ponta Grande Timuiba","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2004,"urn:lsid:marinespecies.org:taxname:367850","2004","Lytechinus variegatus",510604,"7.0",FALSE,367850,32.452999115,149854,1806,123179,"HumanObservation",FALSE,"20e99aaa-a6a9-4100-a618-0cf7dfd82bc2",NA,"Camarodonta",510534,"f3019ee2-a2f8-4a5c-acd9-1a546b363a17",-79.9282989502,"The SERTC Invertebrate Database: Invertebrates of the southeastern United States",1079654400000,367850,"Odontophora",1079654400000,NA,"Lytechinus",NA,"2004-03-19T00:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Marine Resources Research Institute, SCDNR",1079654400000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.7,18080,22.63,14,"1065",NA,13.7,NA,NA,NA,13.4,13.55,"Off Edisto Island, SC","Pawson, David","temperature=25.6;",NA,NA,"(Leske, 1778)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"2.0",FALSE,367850,32.4900016785,149854,1806,123179,"PreservedSpecimen",FALSE,"212f466b-cc98-4fa3-85e4-e9f0d5a9963f","26","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-79.7066726685,"Invertebrate Zoology: Echinoderms",351993600000,367850,"Odontophora",351993600000,"2","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-02-26T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",351993600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","South Carolina Marine Resources For  BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.87,27319,22.92,18,"E30407.338533",NA,17,NA,NA,NA,17,17,"Off South Carolina","Boothe, B.","observedindividualcount=2;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,"810014",NA,NA,NA,NA,"1981-08-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1984,"urn:lsid:marinespecies.org:taxname:422800","1984","Lytechinus variegatus carolinus",510604,"1.0",FALSE,422800,28.4966697693,149854,1806,123179,"PreservedSpecimen",FALSE,"213015d2-cf16-4aa6-a2f3-815acddb1732","20","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-80.4950027466,"Invertebrate Zoology: Echinoderms",453859200000,367850,"Odontophora",453859200000,"5","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1984-05-20T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus carolinus",TRUE,148744,510517,"USNM",453859200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.25,4427,24.87,11,"E33268.341494",NA,11,NA,NA,NA,9,10,NA,"Turner, R. L.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Florida","Agassiz","Dry","Lytechinus variegatus carolinus",422800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"1.0",FALSE,367850,31.3899993896,149854,1806,123179,"PreservedSpecimen",FALSE,"21b93e76-f138-4b45-84ae-31757f5bcf6e","22","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-80.8833312988,"Invertebrate Zoology: Echinoderms",372556800000,367850,"Odontophora",372556800000,"10","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-10-22T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",372556800000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Georgia Marine Resources For Minerals Management Service/Bureau Land Management BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.64,31216,22.24,17,"E41635.350145",NA,17,NA,NA,NA,17,17,"East Of",NA,"observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Georgia","(Lamarck)","Alcohol (Ethanol)",NA,NA,"810376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"2.0",FALSE,367850,25.2877807617,149854,1806,123179,"PreservedSpecimen",FALSE,"225102c3-511f-4ea1-80ea-4768819c452e","26","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-82.8694381714,"Invertebrate Zoology: Echinoderms",357091200000,367850,"Odontophora",357091200000,"4","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-04-26T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",357091200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Continental Shelf Associates For BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.11,70949,26.13,48,"E40279.348739",NA,44.2,NA,NA,NA,44.2,44.2,"Cape Sable, West Of",NA,"observedindividualcount=2;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,"1/IV-21-TDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
