"country","date_year","habitat","institutionID","scientificNameID","year","scientificName","superfamilyid","county","dropped","aphiaID","language","decimalLatitude","subclassid","type","phylumid","familyid","occurrenceStatus","basisOfRecord","terrestrial","fieldNotes","maximumDepthInMeters","id","day","order","organismQuantity","verbatimEventDate","infraorderid","sampleSizeUnit","island","dataset_id","locality","stateProvince","decimalLongitude","verbatimLocality","date_end","speciesid","occurrenceID","superfamily","verbatimLatitude","date_start","month","genus","organismQuantityType","samplingProtocol","parentEventID","eventDate","continent","eventID","brackish","superorder","scientificNameAuthorship","islandGroup","absence","samplingEffort","taxonRank","eventRemarks","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","subphylumid","infraclassid","vernacularName","institutionCode","countryCode","verbatimLongitude","date_mid","infraclass","class","infraorder","nomenclaturalCode","orderid","datasetName","geodeticDatum","taxonomicStatus","kingdom","waterBody","specificEpithet","recordedBy","classid","phylum","depth","previousIdentifications","species","locationID","verbatimCoordinates","subphylum","subclass","datasetID","family","kingdomid","sampleSizeValue","node_id","sss","shoredistance","sst","bathymetry","catalogNumber","collectionCode","collectionID","municipality","nameAccordingToID","minimumElevationInMeters","maximumElevationInMeters","preparations","nameAccordingTo","identifiedBy","verbatimSRS","modified","infraspecificEpithet","recordNumber","higherGeography","typeStatus","georeferenceSources","dynamicProperties","individualCount","associatedReferences","fieldNumber","bibliographicCitation","dateIdentified","references","georeferenceRemarks","eventTime","georeferencedDate","georeferencedBy","ownerInstitutionCode","locationRemarks","occurrenceRemarks","rightsHolder","locationAccordingTo","license","identificationVerificationStatus","identificationRemarks","georeferenceVerificationStatus","accessRights","higherGeographyID","georeferenceProtocol","disposition","otherCatalogNumbers","verbatimCoordinateSystem","verbatimDepth","coordinatePrecision","coordinateUncertaintyInMeters","sex","lifeStage"
"Colombia",2005,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2005","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5004167,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"603a679b-febb-468b-a63d-c6852d5b6f17","13","Camarodonta","1","2005/09/13",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7333333,"Iguana",1126569600000,422490,"INVEMAR:SIMAC:InvVag:IGU-1:2005:S1:001456","Odontophora","12° 30' 1.5"" N",1126569600000,"09","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","2005-09-13","SA","INVEMAR:SIMAC:InvVag:IGU-1:2005-09-13",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 59.9"" W",1126569600000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2005","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Raul Navas Camacho | Julian Olaya",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2005","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jamaica",1970,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1970","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,17.3333301544,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,24,"6200feb2-202c-4663-bb9c-8314e424a274","13","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Pedro Bank, W Of",NA,-78.8000030518,NA,16675200000,422490,NA,"Odontophora",NA,16675200000,"7","Tripneustes",NA,NA,NA,"1970-07-13T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,24,148744,510517,NA,"USNM",NA,NA,16675200000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",24,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.59,111358,28.35,25,"E12072.319340","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Serafy, D. K.",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=1;","1.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5687,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",12,"621382c6-f214-4a37-998e-86636cf8adff","15","Camarodonta","1","2002/11/15",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Emisario Estación EMI 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7258,"Emisario 2",1037318400000,422490,"INVEMAR:SIMAC:InvVag:EMI-2:2002:M4:000729","Odontophora","12° 34' 7.3"" N",1037318400000,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:EMI","2002-11-15","SA","INVEMAR:SIMAC:InvVag:EMI-2:2002-11-15",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.",149855,206063,"Tripneustes ventricosus",TRUE,9,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 32.8"" W",1037318400000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 32.8"" W 12° 34' 7.3"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,254,28.18,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic",1970,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1970","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,20.0166702271,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,842,"63f2c8f0-6611-4a04-bf67-e350c6fca1ce","17","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Navidad Bank, N Of",NA,-68.9833297729,NA,1382400000,422490,NA,"Odontophora",NA,1382400000,"1","Tripneustes",NA,NA,NA,"1970-01-17T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,201,148744,510517,NA,"USNM",NA,NA,1382400000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",521.5,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.44,76921,27.57,380,"E12108.319380","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Serafy, D. K.",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=2;","2.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2001","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5551833,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"66858691-a918-42b5-b872-8eacd0fd88e9","22","Camarodonta","1","2001/10/22",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.6956166,"Acuario 1",1003708800000,422490,"INVEMAR:SIMAC:InvVag:ACU-1:2001:S4:000182","Odontophora","12° 33' 18.6"" N",1003708800000,"10","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2001-10-22","SA","INVEMAR:SIMAC:InvVag:ACU-1:2001-10-22",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 44.2"" W",1003708800000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Valeria Pizarro | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 44.2"" W 12° 33' 18.6"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2001","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,749,28.18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5687,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",12,"68816e17-73ca-42f5-ad21-cbd3f158089d","15","Camarodonta","1","2002/11/15",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Emisario Estación EMI 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7258,"Emisario 2",1037318400000,422490,"INVEMAR:SIMAC:InvVag:EMI-2:2002:M3:000726","Odontophora","12° 34' 7.3"" N",1037318400000,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:EMI","2002-11-15","SA","INVEMAR:SIMAC:InvVag:EMI-2:2002-11-15",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.",149855,206063,"Tripneustes ventricosus",TRUE,9,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 32.8"" W",1037318400000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 32.8"" W 12° 34' 7.3"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,254,28.18,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2002","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5489166,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"692708a1-4743-49f4-a308-592d1bb9c2e6","13","Camarodonta","28","2002/11/13",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.69695,"Acuario 2",1037145600000,422490,"INVEMAR:SIMAC:InvVag:ACU-2:2002:S1:000673","Odontophora","12° 32' 56"" N",1037145600000,"11","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2002-11-13","SA","INVEMAR:SIMAC:InvVag:ACU-2:2002-11-13",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 49"" W",1037145600000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Juan Pablo Caldas | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 49"" W 12° 32' 56"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2002","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,790,28.18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martinique",1969,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1969","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,14.4149999619,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,NA,"6afe3009-762c-489f-bb7e-23fe9ca62afd","8","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Point D'Enfer, East Of",NA,-60.8933296204,NA,-15292800000,422490,NA,"Odontophora",NA,-15292800000,"7","Tripneustes",NA,NA,NA,"1969-07-08T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,NA,148744,510517,NA,"USNM",NA,NA,-15292800000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",NA,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",34.45,384,27.94,7,"E12110.319383","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Serafy, D. K.",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=3;","3.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1977,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1977","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,10.1792974472,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,NA,"707a89c7-d1eb-4470-862b-14965c588a1a",NA,"Camarodonta",NA,NA,510534,NA,NA,"f7777a70-e23c-436a-a0cb-9200bf87e194","Playa Mohan - Isla Baru","BOLIVAR",-75.636177063,NA,236649600000,422490,NA,"Odontophora",NA,236649600000,NA,"Tripneustes",NA,NA,NA,"1977-07-02T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck, 1816)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,NA,148744,510517,NA,"UJTL-MM",NA,NA,236649600000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","Caribe",NA,"Ramon Alvarez",123082,"Echinodermata",NA,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.18,27,28.67,-1,"EQU-1506","MHNMC",NA,NA,NA,NA,NA,NA,NA,"Ramon Alvarez",NA,NA,NA,NA,NA,NA,NA,NA,"1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2006,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2006","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5004167,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",18,"7176f1ac-c074-4e3d-aab8-bdd04c7f8c1c","21","Camarodonta","2","2006/09/21",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.7333333,"Iguana",1158796800000,422490,"INVEMAR:SIMAC:InvVag:IGU-1:2006:S5:001695","Odontophora","12° 30' 1.5"" N",1158796800000,"09","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","2006-09-21","SA","INVEMAR:SIMAC:InvVag:IGU-1:2006-09-21",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 43' 59.9"" W",1158796800000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Mauricio Casas | Kelly Gómez Campo",123082,"Echinodermata",10.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2006","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jamaica",1970,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1970","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,18.2666702271,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,1830,"76c78ddf-ef28-4279-a8de-23c8fab451cf","8","Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Negril Point, West Of",NA,-78.5183334351,NA,16243200000,422490,NA,"Odontophora",NA,16243200000,"7","Tripneustes",NA,NA,NA,"1970-07-08T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,1244,148744,510517,NA,"USNM",NA,NA,16243200000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,NA,123082,"Echinodermata",1537,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.58,15777,28.51,1310,"E12109.319381","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Fell, F. J.",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=1;","1.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"Area coralina","800250062-0","urn:lsid:marinespecies.org:taxname:422490","2001","Tripneustes ventricosus",510604,"San Andrés",FALSE,422490,"es",12.5489166,149854,"Evento",1806,123179,"present","HumanObservation",FALSE,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.",6,"76d8879a-a971-4dd9-89a7-bfdb4caa3fc2","23","Camarodonta","6","2001/10/23",510534,"metros cuadrados","San Andrés Isla","fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Acuario Estación ACU 2","Archipiélago de San Andrés, Providencia y Santa Catalina",-81.69695,"Acuario 2",1003795200000,422490,"INVEMAR:SIMAC:InvVag:ACU-2:2001:S5:000224","Odontophora","12° 32' 56"" N",1003795200000,"10","Tripneustes","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:ACU","2001-10-23","SA","INVEMAR:SIMAC:InvVag:ACU-2:2001-10-23",FALSE,"Echinacea","(Lamarck, 1816)","Archipiélago de San Andrés, Providencia y Santa Catalina",FALSE,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.",149855,206063,"Tripneustes ventricosus",TRUE,3,148744,510517,"Erizo","Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)","CO","81° 41' 49"" W",1003795200000,"Carinacea","Echinoidea","Echinidea","ICZN",510518,"Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Animalia","Mar Caribe","ventricosus","Valeria Pizarro | Sonia Bejarano",123082,"Echinodermata",4.5,"Tripneustes ventricosus","Tripneustes ventricosus","http://marineregions.org/mrgid/25303","81° 41' 49"" W 12° 32' 56"" N","Echinozoa","Euechinoidea","INVEMAR:SIMAC:2001","Toxopneustidae",2,"20","d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,790,28.18,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1963,NA,NA,"urn:lsid:marinespecies.org:taxname:422490","1963","Tripneustes ventricosus",510604,NA,FALSE,422490,NA,24.6766700745,149854,NA,1806,123179,NA,"PreservedSpecimen",FALSE,NA,2,"791d7179-c581-43c5-8a37-d68f9ef7abc4",NA,"Camarodonta",NA,NA,510534,NA,NA,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Florida Keys, Key Largo, Molasses Key","Florida",-81.1900024414,NA,-202694400000,422490,NA,"Odontophora",NA,-202694400000,"7","Tripneustes",NA,NA,NA,"1963-07-31T12:00:00Z",NA,NA,FALSE,"Echinacea","(Lamarck)",NA,FALSE,NA,NA,NA,149855,206063,"Tripneustes ventricosus",TRUE,2,148744,510517,NA,"USNM",NA,NA,-202694400000,"Carinacea","Echinoidea","Echinidea",NA,510518,NA,NA,NA,"Animalia","North Atlantic Ocean",NA,"Kier & Sohl",123082,"Echinodermata",2,NA,"Tripneustes ventricosus",NA,NA,"Echinozoa","Euechinoidea",NA,"Toxopneustidae",2,NA,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.07,628,26.87,3,"E36805.345089","Invertebrate Zoology: Echinoderms",NA,NA,NA,NA,NA,"Dry",NA,"Kier, Porter",NA,NA,NA,NA,NA,NA,NA,"observedindividualcount=1;","1.0","National Museum of Natural History, Smithsonian Institution",NA,"Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
